MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
00:12:0e:b8:ca:98,dumacwpa,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],5/31/2012 15:31,6,-90,44.67004508,-74.98167654,98.40000153,3,WIFI
00:12:0e:b8:ca:b0,dumacwpa,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],5/31/2012 15:31,11,-81,44.67004508,-74.98167654,98.40000153,3,WIFI
68:7f:74:80:08:f3,kjohnson51,[WPA-PSK-TKIP][WPA2-PSK-CCMP-preauth][WPS][ESS],5/31/2012 15:31,6,-88,44.67007097,-74.98167083,98.90000153,3,WIFI
310410_11506_144930461,AT&T,HSPA;us,5/31/2012 15:31,0,-97,44.67025436,-74.98146689,101.4000015,4,GSM
00:23:97:fa:38:aa,Akin,[WEP][ESS],5/31/2012 15:31,6,-89,44.67031638,-74.98144806,99.09999847,3,WIFI
20:4e:7f:0d:f5:da,linksys_EXT,[WPS][ESS],5/31/2012 15:31,6,-91,44.670546,-74.98148672,94.5,4,WIFI
68:7f:74:f5:61:2d,linksys,[WPS][ESS],5/31/2012 15:31,6,-93,44.670546,-74.98148672,94.5,4,WIFI
a0:21:b7:9f:26:f4,BLUEJEANS2.4,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][ESS],5/31/2012 15:31,2,-91,44.67065953,-74.98149708,96.09999847,3,WIFI
c0:c1:c0:1a:ae:65,Physical Plant,[WPS][ESS],5/31/2012 15:31,11,-93,44.67065953,-74.98149708,96.09999847,3,WIFI
96:84:0d:de:ec:6f,Acres's Guest Network,[WPA2-PSK-CCMP][ESS],5/31/2012 15:31,1,-80,44.67087458,-74.98152099,91,3,WIFI
90:84:0d:de:ec:6f,Acres's Network,[WPA2-PSK-CCMP][ESS],5/31/2012 15:31,1,-80,44.67087458,-74.98152099,91,3,WIFI
68:7f:74:b3:16:51,Cisco46515,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][ESS],5/31/2012 15:31,11,-85,44.67087458,-74.98152099,91,3,WIFI
00:23:97:d1:77:58,10FX01051585,[WEP][ESS],5/31/2012 15:31,6,-89,44.67094305,-74.98152614,87.19999695,3,WIFI
00:13:60:ff:b9:93,ciscosb,[WPS][ESS],5/31/2012 15:31,6,-80,44.67102388,-74.98154197,87.90000153,3,WIFI
68:7f:74:80:08:f3,kjohnson51,[WPA-PSK-TKIP][WPA2-PSK-CCMP-preauth][WPS][ESS],5/31/2012 15:31,6,-90,44.67117061,-74.98154011,89.90000153,4,WIFI
